split,held,qa_id,category,overlap,user,truth,pred,support,raw_support,purity,answers,semantic,correct
oof,user18,training_3231,emotion,3,user18,A,A,4,5,0.5,3,Steadily,True
oof,user18,training_3232,emotion,3,user18,B,B,3,3,0.3333333333333333,3,Cautiously,True
oof,user18,training_3233,emotion,3,user18,D,A,3,3,0.3333333333333333,3,Cautiously,False
oof,user18,training_3234,emotion,3,user18,D,B,3,3,0.3333333333333333,3,Cautiously,False
oof,user18,training_3235,emotion,3,user18,A,A,3,3,0.3333333333333333,3,Gracefully,True
oof,user18,training_3236,emotion,3,user18,A,B,3,3,0.3333333333333333,3,Gracefully,False
oof,user18,training_3237,emotion,3,user18,D,B,3,3,0.3333333333333333,3,Gracefully,False
oof,user18,training_3238,emotion,3,user18,B,D,8,10,0.375,4,Calmly,False
oof,user18,training_3239,emotion,3,user18,B,C,3,4,0.3333333333333333,3,Slowly,False
oof,user18,training_3240,emotion,3,user18,C,B,4,4,0.5,3,Slowly,False
oof,user18,training_3241,emotion,3,user18,A,A,3,3,0.3333333333333333,3,Gently,True
oof,user18,training_3242,emotion,3,user18,B,C,3,3,0.3333333333333333,3,Gently,False
oof,user18,training_3243,emotion,3,user18,C,B,3,3,0.3333333333333333,3,Gently,False
oof,user18,training_3244,emotion,3,user18,C,C,12,12,0.3333333333333333,3,Slowly,True
oof,user18,training_3245,emotion,3,user18,C,B,13,13,0.38461538461538464,3,Anxiously,False
oof,user18,training_3246,emotion,3,user18,D,B,12,13,0.3333333333333333,3,Slowly,False
oof,user18,training_3247,emotion,3,user18,D,D,9,9,0.3333333333333333,3,Slowly,True
oof,user18,training_3248,emotion,3,user18,A,C,11,12,0.36363636363636365,4,Slowly,False
oof,user18,training_3249,emotion,3,user18,D,D,10,10,0.4,3,Hurriedly,True
oof,user18,training_3536,single,3,user18,C,C,7,9,0.7142857142857143,3,washing their face,True
oof,user18,training_3548,single,3,user18,A,B,6,6,0.5,3,opening the cabinet,False
oof,user18,training_3549,single,3,user18,A,B,1,1,1.0,1,standing on one leg,False
oof,user18,training_3555,single,3,user18,B,C,3,5,0.6666666666666666,2,brushing their teeth,False
oof,user18,training_3556,single,3,user18,B,A,1,2,1.0,1,standing on one leg,False
oof,user18,training_3577,single,3,user18,B,B,2,6,0.5,2,mopping the floor,True
oof,user18,training_3588,single,3,user18,A,B,3,3,0.6666666666666666,2,opening the cabinet,False
oof,user18,training_3597,single,3,user18,C,B,7,7,0.7142857142857143,2,standing up,False
oof,user18,training_3598,single,3,user18,B,B,2,6,0.5,2,wiping surfaces,True
oof,user18,training_3606,single,3,user18,A,A,15,16,0.5333333333333333,3,folding clothes,True
oof,user18,training_3607,single,3,user18,A,A,15,16,0.5333333333333333,3,folding clothes,True
oof,user18,training_3625,single,3,user18,B,A,7,10,1.0,1,using a smartphone,False
oof,user18,training_3636,single,3,user18,A,C,2,4,1.0,1,wiping surfaces,False
oof,user18,training_3643,single,3,user18,B,B,10,11,0.8,2,brushing their teeth,True
oof,user18,training_3644,single,3,user18,B,B,9,9,0.8888888888888888,2,brushing their teeth,True
oof,user18,training_3655,single,3,user18,A,A,1,1,1.0,1,checking the time,True
oof,user18,training_3665,single,3,user18,A,A,6,7,1.0,1,reading documents,True
oof,user18,training_3721,single,3,user18,C,C,3,6,0.6666666666666666,2,taking a selfie,True
oof,user18,training_3769,single,3,user18,A,A,11,13,0.8181818181818182,2,doing stretching exercises,True
oof,user18,training_3810,single,3,user18,B,A,8,9,0.75,2,putting on clothes,False
oof,user18,training_3870,single,3,user18,A,C,3,3,0.3333333333333333,3,putting on headphones,False
oof,user18,training_3871,single,2,user18,C,B,25,66,0.36,3,washing their face,False
oof,user18,training_3929,single,3,user18,C,C,1,1,1.0,1,drinking water,True
oof,user18,training_3941,single,2,user18,A,C,26,74,0.38461538461538464,3,opening the cabinet,False
oof,user18,training_3968,object_interaction,3,user18,A,D,24,24,0.625,2,a clothes,False
oof,user18,training_3975,object_interaction,3,user18,A,A,23,23,0.6521739130434783,2,a clothes,True
oof,user18,training_3976,object_interaction,3,user18,A,A,23,23,0.6521739130434783,2,a clothes,True
oof,user18,training_3977,object_interaction,3,user18,D,D,23,23,0.6521739130434783,2,a clothes,True
oof,user18,training_4004,object_interaction,3,user18,C,C,18,18,1.0,1,a documents,True
oof,user18,training_4014,object_interaction,3,user18,B,B,18,18,1.0,1,a documents,True
oof,user18,training_4059,object_interaction,3,user18,A,A,23,25,0.7391304347826086,2,a smartphone,True
oof,user18,training_4078,object_interaction,3,user18,C,C,23,23,0.6521739130434783,2,a clothes,True
oof,user18,training_4079,object_interaction,3,user18,D,D,23,23,0.6521739130434783,2,a clothes,True
oof,user19,training_0527,single,3,user19,D,C,4,4,0.75,2,Peeling fruit,False
oof,user19,training_0528,single,3,user19,A,A,1,1,1.0,1,Combing hair,True
oof,user19,training_0529,single,2,user19,C,D,10,33,0.5,3,Taking a selfie,False
oof,user19,training_0530,single,2,user19,C,B,13,25,0.5384615384615384,3,Peeling fruit,False
oof,user19,training_0531,single,3,user19,D,C,2,3,0.5,2,Squats,False
oof,user19,training_0532,single,2,user19,C,D,16,34,0.375,3,Undressing,False
oof,user19,training_0533,single,2,user19,B,D,18,32,0.4444444444444444,4,Listening to the music with headphones,False
oof,user19,training_0534,single,3,user19,B,A,2,2,0.5,2,Brushing teeth,False
oof,user19,training_0535,single,3,user19,A,A,1,1,1.0,1,Grabbing utensils,True
oof,user19,training_0536,single,2,user19,D,D,25,43,0.68,4,Walking,True
oof,user19,training_0537,single,3,user19,B,A,2,2,0.5,2,Peeling fruit,False
oof,user19,training_0538,single,3,user19,D,D,2,2,0.5,2,Walking,True
oof,user19,training_0539,single,3,user19,B,A,1,1,1.0,1,Taking medicine,False
oof,user19,training_0540,single,3,user19,D,D,1,2,1.0,1,Walking,True
oof,user19,training_0541,single,3,user19,A,A,2,2,0.5,2,Walking,True
oof,user19,training_0542,single,3,user19,C,A,1,1,1.0,1,Checking the time,False
oof,user19,training_0543,single,2,user19,A,B,9,17,0.3333333333333333,4,Mopping,False
oof,user19,training_0544,single,2,user19,C,C,14,23,0.35714285714285715,4,Undressing,True
oof,user19,training_0545,single,3,user19,B,B,2,2,1.0,1,Pouring,True
oof,user19,training_0546,single,3,user19,C,B,1,1,1.0,1,Wiping hands,False
oof,user19,training_0547,single,3,user19,C,A,1,1,1.0,1,Taking medicine,False
oof,user19,training_0548,single,3,user19,B,B,3,3,1.0,1,Walking,True
oof,user19,training_0549,single,2,user19,A,C,12,37,0.3333333333333333,4,Taking a selfie,False
oof,user19,training_0550,single,3,user19,A,D,1,1,1.0,1,Grabbing utensils,False
oof,user19,training_0551,single,2,user19,B,D,10,27,0.5,3,Squats,False
oof,user19,training_0552,single,3,user19,B,C,2,2,1.0,1,Peeling fruit,False
oof,user19,training_0553,single,3,user19,B,A,3,3,0.6666666666666666,2,Wiping hands,False
oof,user19,training_0554,single,3,user19,A,A,2,2,0.5,2,Walking,True
oof,user19,training_0555,single,3,user19,A,A,2,2,0.5,2,Squats,True
oof,user19,training_0556,single,3,user19,C,D,4,4,0.5,3,Wiping surface,False
oof,user19,training_0557,single,3,user19,D,D,1,1,1.0,1,Walking,True
oof,user19,training_0558,single,3,user19,D,A,2,2,1.0,1,Wiping hands,False
oof,user19,training_0559,single,3,user19,C,C,1,2,1.0,1,Sitting down,True
oof,user19,training_0560,single,3,user19,D,D,1,1,1.0,1,Playing games,True
oof,user19,training_0561,single,2,user19,A,D,9,24,0.4444444444444444,4,Grabbing utensils,False
oof,user19,training_0562,single,3,user19,D,C,2,2,1.0,1,Taking medicine,False
oof,user19,training_0563,single,3,user19,B,B,1,4,1.0,1,Wiping hands,True
oof,user19,training_0564,single,3,user19,C,A,1,1,1.0,1,Watching TV,False
oof,user19,training_0565,single,3,user19,C,B,1,2,1.0,1,Washing dishes,False
oof,user19,training_0566,single,3,user19,D,B,2,2,0.5,2,Drinking,False
oof,user19,training_0567,single,3,user19,B,B,1,1,1.0,1,Massaging oneself,True
oof,user19,training_0568,single,3,user19,A,C,1,2,1.0,1,Lunges,False
oof,user19,training_0569,single,3,user19,D,A,1,1,1.0,1,Pouring,False
oof,user19,training_0570,single,3,user19,C,D,1,1,1.0,1,Squats,False
oof,user19,training_0571,single,3,user19,B,B,1,1,1.0,1,Reading,True
oof,user19,training_0572,single,2,user19,B,B,5,22,0.4,3,Taking a selfie,True
oof,user19,training_0573,single,3,user19,A,C,1,1,1.0,1,Watching TV,False
oof,user19,training_0574,single,3,user19,D,C,2,2,0.5,2,Typing on a keyboard,False
oof,user19,training_0575,single,3,user19,A,D,1,2,1.0,1,Getting dressed,False
oof,user19,training_0576,single,2,user19,A,A,15,27,0.4666666666666667,4,Massaging oneself,True
oof,user19,training_0577,single,2,user19,D,D,11,34,0.36363636363636365,4,Massaging oneself,True
oof,user19,training_0578,single,3,user19,C,C,1,1,1.0,1,Eating,True
oof,user19,training_0579,single,3,user19,A,B,2,2,0.5,2,Sitting down,False
oof,user19,training_0580,single,2,user19,A,A,17,28,0.5882352941176471,4,Eating,True
oof,user19,training_1338,multi,2,user19,AB,D,5,21,0.6,3,Taking a selfie,False
oof,user19,training_1339,multi,3,user19,B,C,1,1,1.0,1,Checking the time,False
oof,user19,training_1340,multi,3,user19,A,A,1,1,1.0,1,Wiping hands,True
oof,user19,training_1341,multi,2,user19,AD,C,8,35,0.25,6,Getting dressed,False
oof,user19,training_1342,multi,3,user19,ABC,B,4,7,0.25,4,Walking,False
oof,user19,training_1343,multi,3,user19,CD,C,2,3,1.0,1,Walking,False
oof,user19,training_1344,multi,2,user19,BC,B,10,45,0.3,5,Stirring,False
oof,user19,training_1345,multi,2,user19,C,B,13,33,0.3076923076923077,7,Listening to the music with headphones,False
oof,user19,training_1346,multi,3,user19,C,A,2,3,0.5,2,Washing face,False
oof,user19,training_1347,multi,3,user19,A,C,1,3,1.0,1,Combing hair,False
oof,user19,training_1348,multi,3,user19,ABD,BCD,3,4,0.3333333333333333,3,Walking|Combing hair|Squats,False
oof,user19,training_1349,multi,3,user19,C,CB,2,2,0.5,2,Walking|Washing face,False
oof,user19,training_1350,multi,3,user19,AC,BA,4,5,0.5,3,Wiping hands|Peeling fruit,False
oof,user19,training_1351,multi,3,user19,AB,A,1,3,1.0,1,Walking,False
oof,user19,training_1352,multi,3,user19,AC,D,2,3,0.5,2,Folding clothes,False
oof,user19,training_1353,multi,3,user19,AB,DA,2,4,0.5,2,Walking|Undressing,False
oof,user19,training_1354,multi,3,user19,D,BA,1,1,1.0,1,Stirring|Lying down,False
oof,user19,training_1355,multi,2,user19,D,A,13,58,0.23076923076923078,6,Stirring,False
oof,user19,training_1356,multi,2,user19,ABC,A,15,61,0.7333333333333333,4,Walking,False
oof,user19,training_1357,multi,2,user19,ACD,A,15,61,0.7333333333333333,4,Walking,False
oof,user19,training_1358,multi,2,user19,CD,C,8,30,0.375,5,Drinking,False
oof,user19,training_1359,multi,2,user19,C,CB,7,31,0.42857142857142855,5,Squats|Jumping jacks,False
oof,user19,training_1360,multi,2,user19,ABD,A,6,32,0.6666666666666666,3,Listening to the music with headphones,False
oof,user19,training_1361,multi,3,user19,AD,DB,2,2,0.5,2,Walking|Taking a selfie,False
oof,user19,training_1362,multi,3,user19,ABD,DAB,2,2,0.5,2,Typing on a keyboard|Checking the time|Reading,False
oof,user19,training_1363,multi,3,user19,D,AC,2,3,0.5,2,Using a phone|Walking,False
oof,user19,training_1364,multi,3,user19,B,BC,1,2,1.0,1,Checking the time|Taking medicine,False
oof,user19,training_1365,multi,3,user19,AB,DBA,1,3,1.0,1,Sitting down|Walking|Stretching,False
oof,user19,training_1366,multi,3,user19,D,C,1,2,1.0,1,Reading,False
oof,user19,training_1367,multi,3,user19,AC,CD,2,3,0.5,2,Walking|Washing dishes,False
oof,user19,training_1368,multi,3,user19,ACD,C,5,6,0.4,4,Walking,False
oof,user19,training_1369,multi,3,user19,D,AD,2,2,0.5,2,Wiping surface|Walking,False
oof,user19,training_1370,multi,2,user19,B,C,9,33,0.4444444444444444,4,Brushing teeth,False
oof,user19,training_1371,multi,2,user19,AC,C,16,38,0.4375,6,Standing up,False
oof,user19,training_1372,multi,2,user19,CD,C,9,38,0.3333333333333333,6,Standing up,False
oof,user19,training_1373,multi,2,user19,D,D,11,39,0.5454545454545454,4,Listening to the music with headphones,True
oof,user19,training_1374,multi,2,user19,C,A,4,21,0.5,3,Taking a selfie,False
oof,user19,training_1375,multi,2,user19,AD,A,9,28,0.2222222222222222,6,Wiping hands,False
oof,user19,training_1376,multi,2,user19,D,D,7,27,0.42857142857142855,4,Peeling fruit,True
oof,user19,training_1377,multi,2,user19,A,CA,6,37,0.3333333333333333,5,Taking medicine|Massaging oneself,False
oof,user19,training_1378,multi,2,user19,C,B,11,27,0.2727272727272727,5,Getting dressed,False
oof,user19,training_1379,multi,3,user19,ACD,C,2,2,0.5,2,Walking,False
oof,user19,training_1380,multi,2,user19,D,C,4,28,0.5,3,Sweeping,False
oof,user19,training_1381,multi,2,user19,CD,C,6,37,0.6666666666666666,3,Sitting down,False
oof,user19,training_1382,multi,3,user19,ABC,CAB,1,3,1.0,1,Sitting down|Turning a page|Typing on a keyboard,False
oof,user19,training_1383,multi,3,user19,ABC,BA,1,1,1.0,1,Taking medicine|Checking body temperature,False
oof,user19,training_1384,multi,3,user19,BCD,AB,1,1,1.0,1,Watching TV|Lying down,False
oof,user19,training_1385,multi,2,user19,AD,D,6,35,0.3333333333333333,5,Playing games,False
oof,user19,training_1386,multi,2,user19,BC,BC,8,32,0.375,5,Massaging oneself|Checking body temperature,True
oof,user19,training_1387,multi,3,user19,ACD,B,2,3,0.5,2,Drinking,False
oof,user19,training_1388,multi,3,user19,BCD,CB,3,4,0.3333333333333333,3,Massaging oneself|Checking body temperature,False
oof,user19,training_1389,multi,3,user19,BCD,C,1,2,1.0,1,Walking,False
oof,user19,training_1390,multi,3,user19,D,C,2,4,0.5,2,Standing up,False
oof,user19,training_1391,multi,3,user19,BC,C,3,3,1.0,1,Walking,False
oof,user19,training_2147,combination,2,user19,A,A,2,2,1.0,1,"Stirring, Pouring",True
oof,user19,training_2166,combination,2,user19,C,B,1,1,1.0,1,"Walking, Typing on a keyboard",False
oof,user19,training_2624,sequence,3,user19,BDAC,BDAC,1,11,1.0,1,Wiping hands|Combing hair|Getting dressed|Stretching,True
oof,user19,training_2625,sequence,3,user19,CABD,CABD,1,9,1.0,1,Brushing teeth|Wiping hands|Getting dressed|Stretching,True
oof,user19,training_2626,sequence,3,user19,ABCD,ABCD,7,13,1.0,1,Brushing teeth|Wiping hands|Combing hair|Getting dressed,True
oof,user19,training_2627,sequence,3,user19,CDAB,CDAB,4,26,0.75,2,Walking|Sitting down|Typing on a keyboard|Listening to the music with headphones,True
oof,user19,training_2628,sequence,3,user19,CDAB,CDAB,4,26,0.75,2,Walking|Sitting down|Typing on a keyboard|Listening to the music with headphones,True
oof,user19,training_2629,sequence,3,user19,BCAD,BCAD,4,26,0.75,2,Walking|Sitting down|Typing on a keyboard|Listening to the music with headphones,True
oof,user19,training_2630,sequence,3,user19,BDCA,DCBA,2,12,1.0,1,Sweeping|Squats|Walking|Mopping,False
oof,user19,training_2635,sequence,3,user19,ACDB,ACDB,1,3,1.0,1,Squats|Sitting down|Massaging oneself|Playing games,True
oof,user19,training_2637,sequence,3,user19,BADC,BADC,2,8,1.0,1,Sitting down|Writing|Checking the time|Reading,True
oof,user19,training_2639,sequence,3,user19,BCAD,BCAD,1,3,1.0,1,Taking medicine|Checking body temperature|Lying down|Taking a selfie,True
oof,user19,training_2641,sequence,3,user19,ACDB,ACDB,1,3,1.0,1,Taking medicine|Checking body temperature|Lying down|Taking a selfie,True
oof,user19,training_3250,emotion,3,user19,A,A,3,3,0.3333333333333333,3,Unhurriedly,True
oof,user19,training_3251,emotion,3,user19,A,C,3,3,0.3333333333333333,3,Unhurriedly,False
oof,user19,training_3252,emotion,3,user19,A,D,3,3,0.3333333333333333,3,Unhurriedly,False
oof,user19,training_3253,emotion,3,user19,B,B,3,3,0.3333333333333333,3,Gently,True
oof,user19,training_3254,emotion,3,user19,A,C,4,4,0.25,4,Neatly,False
oof,user19,training_3255,emotion,3,user19,B,D,4,5,0.25,4,Diligently,False
oof,user19,training_3256,emotion,3,user19,B,B,3,3,0.3333333333333333,3,Smoothly,True
oof,user19,training_3257,emotion,3,user19,D,A,3,3,0.3333333333333333,3,Smoothly,False
oof,user19,training_3258,emotion,3,user19,D,C,3,4,0.3333333333333333,3,Smoothly,False
oof,user19,training_3259,emotion,3,user19,B,D,24,25,0.375,3,Steadily,False
oof,user19,training_3260,emotion,3,user19,B,C,25,27,0.36,4,Slowly,False
oof,user19,training_3261,emotion,3,user19,D,A,23,24,0.34782608695652173,3,Slowly,False
oof,user19,training_3262,emotion,3,user19,A,A,3,3,0.3333333333333333,3,Carefully,True
oof,user19,training_3263,emotion,3,user19,D,B,3,3,0.3333333333333333,3,Carefully,False
oof,user19,training_3264,emotion,3,user19,A,B,3,3,0.3333333333333333,3,Carefully,False
oof,user19,training_3265,emotion,3,user19,A,C,4,6,0.5,3,Calmly,False
oof,user19,training_3266,emotion,3,user19,B,C,3,5,0.3333333333333333,3,Casually,False
oof,user19,training_3267,emotion,3,user19,C,B,3,6,0.3333333333333333,3,Casually,False
oof,user19,training_3268,emotion,3,user19,B,B,6,8,0.5,4,Slowly,True
oof,user19,training_3269,emotion,3,user19,A,C,4,5,0.5,3,Slowly,False
oof,user19,training_3270,emotion,3,user19,C,D,4,5,0.5,3,Slowly,False
oof,user19,training_3271,emotion,3,user19,B,B,3,3,0.3333333333333333,3,Patiently,True
oof,user19,training_3272,emotion,3,user19,A,D,3,3,0.3333333333333333,3,Patiently,False
oof,user19,training_3273,emotion,3,user19,D,C,3,3,0.3333333333333333,3,Patiently,False
oof,user19,training_3274,emotion,3,user19,C,C,3,4,0.3333333333333333,3,Leisurely,True
oof,user19,training_3275,emotion,3,user19,C,A,3,3,0.3333333333333333,3,Leisurely,False
oof,user19,training_3276,emotion,3,user19,A,A,20,20,0.35,4,Anxiously,True
oof,user19,training_3277,emotion,3,user19,B,D,4,5,0.5,3,Urgently,False
oof,user19,training_3278,emotion,3,user19,A,B,3,4,0.3333333333333333,3,Leisurely,False
oof,user19,training_3279,emotion,3,user19,A,B,3,4,0.3333333333333333,3,Leisurely,False
oof,user19,training_3280,emotion,3,user19,A,A,3,4,0.3333333333333333,3,Unhurriedly,True
oof,user19,training_3281,emotion,3,user19,B,D,3,3,0.3333333333333333,3,Unhurriedly,False
oof,user19,training_3282,emotion,3,user19,B,D,3,3,0.3333333333333333,3,Unhurriedly,False
oof,user19,training_3283,emotion,3,user19,D,A,11,11,0.45454545454545453,4,Anxiously,False
oof,user19,training_3284,emotion,3,user19,D,A,5,5,0.6,3,Anxiously,False
oof,user19,training_3285,emotion,3,user19,A,A,4,5,0.5,3,Anxiously,True
oof,user19,training_3286,emotion,3,user19,B,B,3,3,0.3333333333333333,3,Unhurriedly,True
oof,user19,training_3287,emotion,3,user19,B,D,3,3,0.3333333333333333,3,Unhurriedly,False
oof,user19,training_3288,emotion,3,user19,D,C,3,3,0.3333333333333333,3,Unhurriedly,False
oof,user19,training_3289,emotion,3,user19,D,D,4,4,0.5,3,Gently,True
oof,user19,training_3290,emotion,3,user19,A,A,4,4,0.5,3,Steadily,True
oof,user19,training_3291,emotion,3,user19,C,B,4,4,0.5,3,Steadily,False
oof,user19,training_3292,emotion,3,user19,B,C,5,5,0.4,4,Quickly,False
oof,user19,training_3293,emotion,3,user19,A,D,3,3,0.3333333333333333,3,Attentively,False
oof,user19,training_3294,emotion,3,user19,C,C,4,4,0.5,3,Leisurely,True
oof,user19,training_3295,emotion,3,user19,A,B,5,6,0.4,4,Calmly,False
oof,user19,training_3296,emotion,3,user19,B,A,3,3,0.3333333333333333,3,Leisurely,False
oof,user19,training_3297,emotion,3,user19,C,A,3,3,0.3333333333333333,3,Leisurely,False
oof,user19,training_3298,emotion,3,user19,D,D,3,3,0.3333333333333333,3,Cautiously,True
oof,user19,training_3299,emotion,3,user19,A,B,3,3,0.3333333333333333,3,Cautiously,False
