split,fold,block_id,qa_id,user,trial_key,source,category,block_size,block_regime,action,action_identity,option_letters,action_in_this_multi_options,ground_truth_answer,champion_answer,best_x_answer,champion_multi_correct,ground_truth_pool_member,ground_truth_multi_member,champion_pool_member,champion_multi_member,pool_omission,false_negative_action,spurious_action,selected_session_pool,selected_pool_cardinality,selected_pool_score,best_pool_containing_action,best_pool_containing_action_rank,best_pool_containing_action_score,selected_minus_best_x_score,best_x_pool_cardinality,best_x_added_actions,best_x_removed_actions,displaced_action,best_x_multi_correct,best_x_would_change_question,napp,napp_frac,n_single,n_multi,n_comb,n_seq,forced,candidate_universe_size,block_question_count,co_max,co_mean,co_n,dense_skel_imu_probability_max,dense_skel_imu_probability_mean,dense_skel_imu_probability_topk,dense_skel_imu_probability_fraction,dense_skel_imu_logit_max,dense_dino_probability_max,pool_logodds,pool_probability,train_action_session_count,train_action_session_rate,sibling_count,sibling_gt_action_count,sibling_pred_multi_action_count,sibling_pred_action_count,sibling_pred_single_action_count,sibling_pred_combination_action_count,sibling_pred_sequence_action_count,harn_child_pred_support_count,harn_child_gt_support_count,parent_session_pool_support,block_conformance,block_intersection_size,candidate_pool_count,enumeration_status,skeleton_available,physical_features_available,imu_available,dense_logits_available,dino_video_available,dino_dense_available,action_oof_reliability_n,action_oof_precision_at_0p5,action_oof_brier
oof,1,f1b047,training_1458,user21,5-1,HAU,multi,3,triple,Squats,29_Do_squats,,0,C,C,C,1,0,0,0,0,0,0,0,Taking a selfie||Walking,2,120.59185995425209,Squats||Taking a selfie||Walking,3.0,108.59185995425209,12.0,3.0,Squats,,,1,0,2.0,0.2222222222222222,0,2,0,0,0,21,9,0.35671761424660525,-1.7022412507234785,2,0.10524802609318482,0.005449811247418997,0.10078230108019587,0.0,-0.305672824382782,0.00031693420794180846,-6.0,0.0024726231566347743,21,0.09767441860465116,2,0,0,0,0,0,0,0,0,0,1,3,416,enumerated,0,1,0,1,1,1,66,1.0,0.003212839971612566
oof,1,f1b047,training_1458,user21,5-1,HAU,multi,3,triple,Stretching,31_Do_stretching_exercises,,0,C,C,C,1,0,0,0,0,0,0,0,Taking a selfie||Walking,2,120.59185995425209,Stretching||Taking a selfie||Walking,2.0,109.37589224799548,11.215967706256606,3.0,Stretching,,,1,0,1.0,0.1111111111111111,0,1,0,0,0,21,9,0.19622731910988495,0.07108004891980456,2,0.08297923792685781,0.00482428288697473,0.06876159576183583,0.0,-1.6110488176345825,0.0001479621506795021,-5.607983853128298,0.0036550496607353536,28,0.13023255813953488,2,0,0,0,0,0,0,0,0,0,1,3,416,enumerated,0,1,0,1,1,1,75,1.0,0.002736838314412006
oof,1,f1b047,training_1458,user21,5-1,HAU,multi,3,triple,Taking a selfie,27_Take_a_selfie,,0,C,C,C,1,1,0,1,0,0,0,0,Taking a selfie||Walking,2,120.59185995425209,Taking a selfie||Walking,1.0,120.59185995425209,0.0,2.0,,,,1,0,9.0,1.0,1,2,6,0,0,21,9,0.3816496535820877,0.3816496535820877,2,0.04949375931028043,0.0026259167030863004,0.0494253110435758,0.0,-1.7038042545318604,0.056453861695315154,6.0,0.9975273768433653,11,0.05116279069767442,2,2,2,2,0,2,0,0,0,1,1,3,416,enumerated,0,1,0,1,1,1,65,1.0,7.657034422300457e-05
oof,1,f1b047,training_1458,user21,5-1,HAU,multi,3,triple,Taking medicine,37_Take_medicine,,0,C,C,C,1,0,0,0,0,0,0,0,Taking a selfie||Walking,2,120.59185995425209,Taking a selfie||Taking medicine||Walking,4.0,108.59185995425209,12.0,3.0,Taking medicine,,,1,0,1.0,0.1111111111111111,0,1,0,0,0,21,9,0.7862376036259573,0.1607727099191038,2,1.0913646292465275e-05,5.481643451430229e-07,8.776570787460969e-06,0.0,-10.363729476928711,2.166410685536643e-05,-6.0,0.0024726231566347743,20,0.09302325581395349,2,0,0,0,0,0,0,0,0,0,1,3,416,enumerated,0,1,0,1,1,1,88,1.0,0.00016341183162547914
oof,1,f1b047,training_1458,user21,5-1,HAU,multi,3,triple,Undressing,3_Take_off_clothes,B,1,C,C,BC,1,0,0,0,0,0,0,0,Taking a selfie||Walking,2,120.59185995425209,Taking a selfie||Undressing||Walking,5.0,108.59185995425209,12.0,3.0,Undressing,,,0,1,1.0,0.1111111111111111,0,1,0,0,0,21,9,-0.8041465299748116,-2.119066867229979,2,0.01142126876012688,0.0010422565788681696,0.009919499086598598,0.0,-3.524427890777588,0.0009909982119487332,-6.0,0.0024726231566347743,15,0.06976744186046512,2,0,0,0,0,0,0,0,0,0,1,3,416,enumerated,0,1,0,1,1,1,68,,0.005466560035748004
oof,1,f1b047,training_1458,user21,5-1,HAU,multi,3,triple,Using a phone,24_Use_a_mobile_phone,,0,C,C,A,1,0,0,0,0,0,0,0,Taking a selfie||Walking,2,120.59185995425209,Checking body temperature||Grabbing utensils||Mopping||Reading||Taking a selfie||Using a phone,35.0,55.9394395710313,64.65242038322079,6.0,Checking body temperature||Grabbing utensils||Mopping||Reading||Using a phone,Walking,Walking,0,1,1.0,0.1111111111111111,1,0,0,0,0,21,9,1.6174060820832772,0.8952554918861539,2,0.001223042293401834,0.00010084591628005685,0.0009506350030637886,0.0,-6.006981372833252,0.0008561939635650819,-6.0,0.0024726231566347743,12,0.05581395348837209,2,0,0,0,0,0,0,0,0,0,1,3,416,enumerated,0,1,0,1,1,1,80,1.0,0.0003570654855149761
oof,1,f1b047,training_1458,user21,5-1,HAU,multi,3,triple,Walking,36_Walk,C,1,C,C,C,1,1,1,1,1,0,0,0,Taking a selfie||Walking,2,120.59185995425209,Taking a selfie||Walking,1.0,120.59185995425209,0.0,2.0,,,,1,0,10.0,1.1111111111111112,2,2,6,0,0,21,9,0.3436877484119213,0.3436877484119213,2,0.9907203231539045,0.14086195005314225,0.9652500706059592,0.3625,-2.47952248173533e-05,0.9981894918850489,6.0,0.9975273768433653,108,0.5023255813953489,2,2,1,2,2,2,0,0,0,1,1,3,416,enumerated,0,1,0,1,1,1,124,1.0,0.00020920460081121114
oof,1,f1b047,training_1458,user21,5-1,HAU,multi,3,triple,Wiping hands,4_Wipe_hands,D,1,C,C,CD,1,0,0,0,0,0,0,0,Taking a selfie||Walking,2,120.59185995425209,Taking a selfie||Walking||Wiping hands,6.0,108.59185995425209,12.0,3.0,Wiping hands,,,0,1,1.0,0.1111111111111111,0,1,0,0,0,21,9,-0.8324169639130672,-2.2729945153086875,2,0.0018061073060380295,8.356782462407441e-05,0.0012150339929836002,0.0,-5.335993766784668,0.0011713339060536651,-6.0,0.0024726231566347743,20,0.09302325581395349,2,0,0,0,0,0,0,0,0,0,1,3,416,enumerated,0,1,0,1,1,1,57,0.8823529411764706,0.024118973286367078
oof,1,f1b047,training_1458,user21,5-1,HAU,multi,3,triple,Wiping surface,15_Wipe_windows_and_tables,,0,C,C,A,1,0,0,0,0,0,0,0,Taking a selfie||Walking,2,120.59185995425209,Combing hair||Grabbing utensils||Massaging oneself||Mopping||Peeling fruit||Reading||Running||Squats||Wiping surface,225.0,-3.847026188259818,124.4388861425119,9.0,Combing hair||Grabbing utensils||Massaging oneself||Mopping||Peeling fruit||Reading||Running||Squats||Wiping surface,Taking a selfie||Walking,Taking a selfie||Walking,0,1,2.0,0.2222222222222222,1,1,0,0,0,21,9,0.3229171799176908,-1.5867951907743947,2,0.053333226325256486,0.0017586949635561722,0.042263466470103594,0.0,-2.223353385925293,0.0005437231105003905,-6.0,0.0024726231566347743,16,0.07441860465116279,2,0,0,0,0,0,0,0,0,0,1,3,416,enumerated,0,1,0,1,1,1,95,1.0,6.972834923199977e-05
oof,1,f1b047,training_1458,user21,5-1,HAU,multi,3,triple,Writing,18_Write,,0,C,C,A,1,0,0,0,0,0,0,0,Taking a selfie||Walking,2,120.59185995425209,Combing hair||Grabbing utensils||Massaging oneself||Mopping||Peeling fruit||Reading||Running||Squats||Writing,226.0,-3.847026188259818,124.4388861425119,9.0,Combing hair||Grabbing utensils||Massaging oneself||Mopping||Peeling fruit||Reading||Running||Squats||Writing,Taking a selfie||Walking,Taking a selfie||Walking,0,1,1.0,0.1111111111111111,1,0,0,0,0,21,9,0.024684896570757255,-1.6713054667078584,2,0.049839015402641865,0.0018669019191956758,0.04976231178117084,0.0,-1.5622894763946533,3.905582603433036e-05,-6.0,0.0024726231566347743,14,0.06511627906976744,2,0,0,0,0,0,0,0,0,0,1,3,416,enumerated,0,1,0,1,1,1,59,1.0,0.006939412198498079
oof,1,f1b047,training_1459,user21,5-1,HAU,multi,3,triple,Checking body temperature,39_Take_body_temperature,,0,CD,CD,D,1,0,0,0,0,0,0,0,Taking a selfie||Walking,2,120.59185995425209,Checking body temperature||Grabbing utensils||Mopping||Peeling fruit||Reading||Taking a selfie,33.0,55.9394395710313,64.65242038322079,6.0,Checking body temperature||Grabbing utensils||Mopping||Peeling fruit||Reading,Walking,Walking,0,1,1.0,0.1111111111111111,1,0,0,0,0,21,9,1.0658224658451187,0.2564951820756066,2,0.0023521992042451045,0.00016904793751628807,0.0021087006506397593,0.0,-4.997426986694336,7.526115809598975e-05,-4.764433029867836,0.008455614705438944,15,0.06976744186046512,2,0,0,0,0,0,0,0,0,0,1,3,416,enumerated,0,1,0,1,1,1,76,0.875,0.012804091775429067
oof,1,f1b047,training_1459,user21,5-1,HAU,multi,3,triple,Combing hair,2_Comb_hair,,0,CD,CD,A,1,0,0,0,0,0,0,0,Taking a selfie||Walking,2,120.59185995425209,Combing hair||Getting dressed||Grabbing utensils||Massaging oneself||Mopping||Peeling fruit||Reading||Running||Squats,222.0,-3.847026188259818,124.4388861425119,9.0,Combing hair||Getting dressed||Grabbing utensils||Massaging oneself||Mopping||Peeling fruit||Reading||Running||Squats,Taking a selfie||Walking,Taking a selfie||Walking,0,1,2.0,0.2222222222222222,0,0,2,0,0,21,9,-0.18510732156858814,-1.8095472630268672,2,0.05561861451964692,0.0029377945509675013,0.04745428290123397,0.0,-1.1353663206100464,0.5276651680469513,-6.0,0.0024726231566347743,15,0.06976744186046512,2,0,0,0,0,0,0,0,0,0,1,3,416,enumerated,0,1,0,1,1,1,82,1.0,0.0319989770828214
oof,1,f1b047,training_1459,user21,5-1,HAU,multi,3,triple,Getting dressed,5_Put_on_clothes,,0,CD,CD,A,1,0,0,0,0,0,0,0,Taking a selfie||Walking,2,120.59185995425209,Combing hair||Getting dressed||Grabbing utensils||Massaging oneself||Mopping||Peeling fruit||Reading||Running||Squats,222.0,-3.847026188259818,124.4388861425119,9.0,Combing hair||Getting dressed||Grabbing utensils||Massaging oneself||Mopping||Peeling fruit||Reading||Running||Squats,Taking a selfie||Walking,Taking a selfie||Walking,0,1,1.0,0.1111111111111111,1,0,0,0,0,21,9,-0.674192958698173,-2.114770510093793,2,5.8388766218188585e-05,5.631477586984385e-06,4.652325147283927e-05,0.0,-8.73275089263916,1.9671270040687106e-05,-6.0,0.0024726231566347743,17,0.07906976744186046,2,0,0,0,0,0,0,0,0,0,1,3,416,enumerated,0,1,0,1,1,1,92,1.0,0.0005562994426017328
oof,1,f1b047,training_1459,user21,5-1,HAU,multi,3,triple,Grabbing utensils,8_Take_and_use_tableware,,0,CD,CD,D,1,0,0,0,0,0,0,0,Taking a selfie||Walking,2,120.59185995425209,Checking body temperature||Grabbing utensils||Mopping||Peeling fruit||Reading||Taking a selfie,33.0,55.9394395710313,64.65242038322079,6.0,Checking body temperature||Grabbing utensils||Mopping||Peeling fruit||Reading,Walking,Walking,0,1,3.0,0.3333333333333333,0,1,2,0,0,21,9,0.2951170509392991,0.1926364348237894,2,0.0017114874447413187,6.6146931620447e-05,0.001083864034756386,0.0,-5.017267227172852,1.1166688994178132e-05,-3.561777161742555,0.02760467850453276,33,0.15348837209302327,2,0,0,0,0,0,0,0,0,0,1,3,416,enumerated,0,1,0,1,1,1,81,1.0,0.06405455009383483
oof,1,f1b047,training_1459,user21,5-1,HAU,multi,3,triple,Lying down,33_Lie_down,,0,CD,CD,D,1,0,0,0,0,0,0,0,Taking a selfie||Walking,2,120.59185995425209,Grabbing utensils||Lying down||Mopping||Peeling fruit||Reading||Taking a selfie,36.0,53.46830563076698,67.12355432348511,6.0,Grabbing utensils||Lying down||Mopping||Peeling fruit||Reading,Walking,Walking,0,1,1.0,0.1111111111111111,1,0,0,0,0,21,9,1.3643154544011153,0.7388505606942619,2,0.0014514589477455178,6.048195169662879e-05,0.0011901978701546667,0.0,-5.1615400314331055,0.0002557729250319036,-6.0,0.0024726231566347743,11,0.05116279069767442,2,0,0,0,0,0,0,0,0,0,1,3,416,enumerated,0,1,0,1,1,1,70,1.0,0.00676201210975333
oof,1,f1b047,training_1459,user21,5-1,HAU,multi,3,triple,Massaging oneself,38_Massage_oneself,,0,CD,CD,A,1,0,0,0,0,0,0,0,Taking a selfie||Walking,2,120.59185995425209,Combing hair||Getting dressed||Grabbing utensils||Massaging oneself||Mopping||Peeling fruit||Reading||Running||Squats,222.0,-3.847026188259818,124.4388861425119,9.0,Combing hair||Getting dressed||Grabbing utensils||Massaging oneself||Mopping||Peeling fruit||Reading||Running||Squats,Taking a selfie||Walking,Taking a selfie||Walking,0,1,3.0,0.3333333333333333,1,0,2,0,0,21,9,-0.03519214150818461,-1.8493768938189155,2,0.007155554269307425,0.00027869320317459444,0.005920931695852362,0.0,-4.371336936950684,0.10082888816084179,-6.0,0.0024726231566347743,19,0.08837209302325581,2,0,0,0,0,0,0,0,0,0,1,3,416,enumerated,0,1,0,1,1,1,87,0.85,0.04319286237235907
oof,1,f1b047,training_1459,user21,5-1,HAU,multi,3,triple,Mopping,13_Mop_the_floor,,0,CD,CD,D,1,0,0,0,0,0,0,0,Taking a selfie||Walking,2,120.59185995425209,Checking body temperature||Grabbing utensils||Mopping||Peeling fruit||Reading||Taking a selfie,33.0,55.9394395710313,64.65242038322079,6.0,Checking body temperature||Grabbing utensils||Mopping||Peeling fruit||Reading,Walking,Walking,0,1,2.0,0.2222222222222222,0,0,2,0,0,21,9,0.26407667989475736,-1.6456356907973282,2,4.862290895094442e-05,2.6780338642268397e-06,4.030771245920407e-05,0.0,-9.209527969360352,2.6071832280649684e-05,-6.0,0.0024726231566347743,17,0.07906976744186046,2,0,0,0,0,0,0,0,0,0,1,3,416,enumerated,0,1,0,1,1,1,76,0.75,0.019341288760110154
oof,1,f1b047,training_1459,user21,5-1,HAU,multi,3,triple,Peeling fruit,11_Peel_fruits,,0,CD,CD,D,1,0,0,0,0,0,0,0,Taking a selfie||Walking,2,120.59185995425209,Checking body temperature||Grabbing utensils||Mopping||Peeling fruit||Reading||Taking a selfie,33.0,55.9394395710313,64.65242038322079,6.0,Checking body temperature||Grabbing utensils||Mopping||Peeling fruit||Reading,Walking,Walking,0,1,1.0,0.1111111111111111,1,0,0,0,0,21,9,0.03458596755346903,-2.0850533259187483,2,0.0037523738832180614,0.00011599943538601538,0.0037523536759017095,0.0,-3.7532448768615723,6.476870261654508e-05,-6.0,0.0024726231566347743,33,0.15348837209302327,2,0,0,0,0,0,0,0,0,0,1,3,416,enumerated,0,1,0,1,1,1,93,1.0,0.020557160288847957
oof,1,f1b047,training_1459,user21,5-1,HAU,multi,3,triple,Playing games,26_Play_games,,0,CD,CD,D,1,0,0,0,0,0,0,0,Taking a selfie||Walking,2,120.59185995425209,Checking body temperature||Grabbing utensils||Mopping||Playing games||Reading||Taking a selfie,34.0,55.9394395710313,64.65242038322079,6.0,Checking body temperature||Grabbing utensils||Mopping||Playing games||Reading,Walking,Walking,0,1,1.0,0.1111111111111111,1,0,0,0,0,21,9,1.3643154544011153,0.5549881706316031,2,4.6356859405857366e-05,2.9917244498612904e-06,3.937087689287466e-05,0.0,-8.513001441955566,4.212554631521925e-05,-6.0,0.0024726231566347743,11,0.05116279069767442,2,0,0,0,0,0,0,0,0,0,1,3,416,enumerated,0,1,0,1,1,1,72,1.0,1.6565616633256658e-05
oof,1,f1b047,training_1459,user21,5-1,HAU,multi,3,triple,Reading,21_Read_documents,,0,CD,CD,D,1,0,0,0,0,0,0,0,Taking a selfie||Walking,2,120.59185995425209,Checking body temperature||Grabbing utensils||Mopping||Peeling fruit||Reading||Taking a selfie,33.0,55.9394395710313,64.65242038322079,6.0,Checking body temperature||Grabbing utensils||Mopping||Peeling fruit||Reading,Walking,Walking,0,1,2.0,0.2222222222222222,0,0,2,0,0,21,9,0.6079893722196384,0.309487712216117,2,0.0001404363947179783,8.680457980679503e-06,0.00013896212907990195,0.0,-7.384959697723389,5.196009702298657e-05,-6.0,0.0024726231566347743,24,0.11162790697674418,2,0,0,0,0,0,0,0,0,0,1,3,416,enumerated,0,1,0,1,1,1,82,0.8823529411764706,0.020059684853907807
oof,1,f1b047,training_1459,user21,5-1,HAU,multi,3,triple,Running,28_Jog_in_place,,0,CD,CD,A,1,0,0,0,0,0,0,0,Taking a selfie||Walking,2,120.59185995425209,Combing hair||Getting dressed||Grabbing utensils||Massaging oneself||Mopping||Peeling fruit||Reading||Running||Squats,222.0,-3.847026188259818,124.4388861425119,9.0,Combing hair||Getting dressed||Grabbing utensils||Massaging oneself||Mopping||Peeling fruit||Reading||Running||Squats,Taking a selfie||Walking,Taking a selfie||Walking,0,1,2.0,0.2222222222222222,0,0,2,0,0,21,9,1.2809338454620642,0.3459493475520991,2,0.0088684007901715,0.0004829913710629192,0.008769128505771766,0.0,-3.0387589931488037,0.01174009686136352,-4.657665909513398,0.009399396823838543,12,0.05581395348837209,2,0,0,0,0,0,0,0,0,0,1,3,416,enumerated,0,1,0,1,1,1,52,1.0,9.626472003623372e-05
oof,1,f1b047,training_1459,user21,5-1,HAU,multi,3,triple,Squats,29_Do_squats,A,1,CD,CD,ACD,1,0,0,0,0,0,0,0,Taking a selfie||Walking,2,120.59185995425209,Squats||Taking a selfie||Walking,3.0,108.59185995425209,12.0,3.0,Squats,,,0,1,2.0,0.2222222222222222,0,2,0,0,0,21,9,0.35671761424660525,-1.7022412507234785,2,0.10524802609318482,0.005449811247418997,0.10078230108019587,0.0,-0.305672824382782,0.003237522365389346,-6.0,0.0024726231566347743,21,0.09767441860465116,2,0,0,0,0,0,0,0,0,0,1,3,416,enumerated,0,1,0,1,1,1,66,1.0,0.003212839971612566
oof,1,f1b047,training_1459,user21,5-1,HAU,multi,3,triple,Stretching,31_Do_stretching_exercises,,0,CD,CD,CD,1,0,0,0,0,0,0,0,Taking a selfie||Walking,2,120.59185995425209,Stretching||Taking a selfie||Walking,2.0,109.37589224799548,11.215967706256606,3.0,Stretching,,,1,0,1.0,0.1111111111111111,0,1,0,0,0,21,9,0.19622731910988495,0.07108004891980456,2,0.08297923792685781,0.00482428288697473,0.06876159576183583,0.0,-1.6110488176345825,0.000606509590787547,-5.607983853128298,0.0036550496607353536,28,0.13023255813953488,2,0,0,0,0,0,0,0,0,0,1,3,416,enumerated,0,1,0,1,1,1,75,1.0,0.002736838314412006
oof,1,f1b047,training_1459,user21,5-1,HAU,multi,3,triple,Taking a selfie,27_Take_a_selfie,D,1,CD,CD,CD,1,1,1,1,1,0,0,0,Taking a selfie||Walking,2,120.59185995425209,Taking a selfie||Walking,1.0,120.59185995425209,0.0,2.0,,,,1,0,9.0,1.0,1,2,6,0,0,21,9,0.3816496535820877,0.3816496535820877,2,0.04949375931028043,0.0026259167030863004,0.0494253110435758,0.0,-1.7038042545318604,0.000519298456181007,6.0,0.9975273768433653,11,0.05116279069767442,2,2,1,2,1,2,0,0,0,1,1,3,416,enumerated,0,1,0,1,1,1,65,1.0,7.657034422300457e-05
oof,1,f1b047,training_1459,user21,5-1,HAU,multi,3,triple,Taking medicine,37_Take_medicine,B,1,CD,CD,BCD,1,0,0,0,0,0,0,0,Taking a selfie||Walking,2,120.59185995425209,Taking a selfie||Taking medicine||Walking,4.0,108.59185995425209,12.0,3.0,Taking medicine,,,0,1,1.0,0.1111111111111111,0,1,0,0,0,21,9,0.7862376036259573,0.1607727099191038,2,1.0913646292465275e-05,5.481643451430229e-07,8.776570787460969e-06,0.0,-10.363729476928711,1.2080526390409066e-05,-6.0,0.0024726231566347743,20,0.09302325581395349,2,0,0,0,0,0,0,0,0,0,1,3,416,enumerated,0,1,0,1,1,1,88,1.0,0.00016341183162547914
oof,1,f1b047,training_1459,user21,5-1,HAU,multi,3,triple,Undressing,3_Take_off_clothes,,0,CD,CD,CD,1,0,0,0,0,0,0,0,Taking a selfie||Walking,2,120.59185995425209,Taking a selfie||Undressing||Walking,5.0,108.59185995425209,12.0,3.0,Undressing,,,1,0,1.0,0.1111111111111111,0,1,0,0,0,21,9,-0.8041465299748116,-2.119066867229979,2,0.01142126876012688,0.0010422565788681696,0.009919499086598598,0.0,-3.524427890777588,0.000242503326262522,-6.0,0.0024726231566347743,15,0.06976744186046512,2,0,0,0,0,0,0,0,0,0,1,3,416,enumerated,0,1,0,1,1,1,68,,0.005466560035748004
oof,1,f1b047,training_1459,user21,5-1,HAU,multi,3,triple,Using a phone,24_Use_a_mobile_phone,,0,CD,CD,D,1,0,0,0,0,0,0,0,Taking a selfie||Walking,2,120.59185995425209,Checking body temperature||Grabbing utensils||Mopping||Reading||Taking a selfie||Using a phone,35.0,55.9394395710313,64.65242038322079,6.0,Checking body temperature||Grabbing utensils||Mopping||Reading||Using a phone,Walking,Walking,0,1,1.0,0.1111111111111111,1,0,0,0,0,21,9,1.6174060820832772,0.8952554918861539,2,0.001223042293401834,0.00010084591628005685,0.0009506350030637886,0.0,-6.006981372833252,0.0005748197685794107,-6.0,0.0024726231566347743,12,0.05581395348837209,2,0,0,0,0,0,0,0,0,0,1,3,416,enumerated,0,1,0,1,1,1,80,1.0,0.0003570654855149761
oof,1,f1b047,training_1459,user21,5-1,HAU,multi,3,triple,Walking,36_Walk,C,1,CD,CD,CD,1,1,1,1,1,0,0,0,Taking a selfie||Walking,2,120.59185995425209,Taking a selfie||Walking,1.0,120.59185995425209,0.0,2.0,,,,1,0,10.0,1.1111111111111112,2,2,6,0,0,21,9,0.3436877484119213,0.3436877484119213,2,0.9907203231539045,0.14086195005314225,0.9652500706059592,0.3625,-2.47952248173533e-05,0.9873095835958209,6.0,0.9975273768433653,108,0.5023255813953489,2,2,1,2,1,2,0,0,0,1,1,3,416,enumerated,0,1,0,1,1,1,124,1.0,0.00020920460081121114
oof,1,f1b047,training_1459,user21,5-1,HAU,multi,3,triple,Wiping hands,4_Wipe_hands,,0,CD,CD,CD,1,0,0,0,0,0,0,0,Taking a selfie||Walking,2,120.59185995425209,Taking a selfie||Walking||Wiping hands,6.0,108.59185995425209,12.0,3.0,Wiping hands,,,1,0,1.0,0.1111111111111111,0,1,0,0,0,21,9,-0.8324169639130672,-2.2729945153086875,2,0.0018061073060380295,8.356782462407441e-05,0.0012150339929836002,0.0,-5.335993766784668,0.01035071473701724,-6.0,0.0024726231566347743,20,0.09302325581395349,2,0,0,0,0,0,0,0,0,0,1,3,416,enumerated,0,1,0,1,1,1,57,0.8823529411764706,0.024118973286367078
oof,1,f1b047,training_1459,user21,5-1,HAU,multi,3,triple,Wiping surface,15_Wipe_windows_and_tables,,0,CD,CD,A,1,0,0,0,0,0,0,0,Taking a selfie||Walking,2,120.59185995425209,Combing hair||Grabbing utensils||Massaging oneself||Mopping||Peeling fruit||Reading||Running||Squats||Wiping surface,225.0,-3.847026188259818,124.4388861425119,9.0,Combing hair||Grabbing utensils||Massaging oneself||Mopping||Peeling fruit||Reading||Running||Squats||Wiping surface,Taking a selfie||Walking,Taking a selfie||Walking,0,1,2.0,0.2222222222222222,1,1,0,0,0,21,9,0.3229171799176908,-1.5867951907743947,2,0.053333226325256486,0.0017586949635561722,0.042263466470103594,0.0,-2.223353385925293,0.00029385819899679124,-6.0,0.0024726231566347743,16,0.07441860465116279,2,0,0,0,0,0,0,0,0,0,1,3,416,enumerated,0,1,0,1,1,1,95,1.0,6.972834923199977e-05
oof,1,f1b047,training_1459,user21,5-1,HAU,multi,3,triple,Writing,18_Write,,0,CD,CD,A,1,0,0,0,0,0,0,0,Taking a selfie||Walking,2,120.59185995425209,Combing hair||Grabbing utensils||Massaging oneself||Mopping||Peeling fruit||Reading||Running||Squats||Writing,226.0,-3.847026188259818,124.4388861425119,9.0,Combing hair||Grabbing utensils||Massaging oneself||Mopping||Peeling fruit||Reading||Running||Squats||Writing,Taking a selfie||Walking,Taking a selfie||Walking,0,1,1.0,0.1111111111111111,1,0,0,0,0,21,9,0.024684896570757255,-1.6713054667078584,2,0.049839015402641865,0.0018669019191956758,0.04976231178117084,0.0,-1.5622894763946533,0.00034439192521468995,-6.0,0.0024726231566347743,14,0.06511627906976744,2,0,0,0,0,0,0,0,0,0,1,3,416,enumerated,0,1,0,1,1,1,59,1.0,0.006939412198498079
oof,1,f1b047,training_1460,user21,5-1,HAU,multi,3,triple,Checking body temperature,39_Take_body_temperature,,0,B,B,B,1,0,0,0,0,0,0,0,Taking a selfie||Walking,2,120.59185995425209,Checking body temperature||Grabbing utensils||Mopping||Peeling fruit||Reading||Taking a selfie,33.0,55.9394395710313,64.65242038322079,6.0,Checking body temperature||Grabbing utensils||Mopping||Peeling fruit||Reading,Walking,Walking,1,0,1.0,0.1111111111111111,1,0,0,0,0,21,9,1.0658224658451187,0.2564951820756066,2,0.0023521992042451045,0.00016904793751628807,0.0021087006506397593,0.0,-4.997426986694336,6.398197115231596e-06,-4.764433029867836,0.008455614705438944,15,0.06976744186046512,2,0,0,0,0,0,0,0,0,0,1,3,416,enumerated,0,1,0,1,1,1,76,0.875,0.012804091775429067
oof,1,f1b047,training_1460,user21,5-1,HAU,multi,3,triple,Combing hair,2_Comb_hair,,0,B,B,C,1,0,0,0,0,0,0,0,Taking a selfie||Walking,2,120.59185995425209,Combing hair||Getting dressed||Grabbing utensils||Massaging oneself||Mopping||Peeling fruit||Reading||Running||Squats,222.0,-3.847026188259818,124.4388861425119,9.0,Combing hair||Getting dressed||Grabbing utensils||Massaging oneself||Mopping||Peeling fruit||Reading||Running||Squats,Taking a selfie||Walking,Taking a selfie||Walking,0,1,2.0,0.2222222222222222,0,0,2,0,0,21,9,-0.18510732156858814,-1.8095472630268672,2,0.05561861451964692,0.0029377945509675013,0.04745428290123397,0.0,-1.1353663206100464,0.00046800587214030585,-6.0,0.0024726231566347743,15,0.06976744186046512,2,0,0,0,0,0,0,0,0,0,1,3,416,enumerated,0,1,0,1,1,1,82,1.0,0.0319989770828214
